Column1,Content ID,ReactionType,Datetime,Datetime,Year,Month,Content Type,Category,Sentiment,Score,count post,,Category,Sum,,,
11461,af6c5966-dfe7-460b-9853-62ed9f18aed4,disgust,16/12/2020,16/12/2020 23:09,2020,12,photo,technology,negative,0,2092,,,,,,
11462,af6c5966-dfe7-460b-9853-62ed9f18aed4,hate,21/06/2020,21/06/2020 07:43,2020,6,photo,technology,negative,5,2021,,,,,,
11463,af6c5966-dfe7-460b-9853-62ed9f18aed4,super love,23/09/2020,23/09/2020 08:35,2020,9,photo,technology,positive,75,2022,,,,,,
11464,af6c5966-dfe7-460b-9853-62ed9f18aed4,heart,22/01/2021,22/01/2021 17:36,2021,1,photo,technology,positive,60,2126,,,,,,
11465,af6c5966-dfe7-460b-9853-62ed9f18aed4,super love,01/09/2020,01/09/2020 06:30,2020,9,photo,technology,positive,75,2022,,,,,,
11466,af6c5966-dfe7-460b-9853-62ed9f18aed4,like,13/05/2021,13/05/2021 14:58,2021,5,photo,technology,positive,50,2138,,,,,,
11467,af6c5966-dfe7-460b-9853-62ed9f18aed4,adore,17/06/2021,17/06/2021 11:05,2021,6,photo,technology,positive,72,2021,,,,,,
11468,af6c5966-dfe7-460b-9853-62ed9f18aed4,cherish,03/04/2021,03/04/2021 13:27,2021,4,photo,technology,positive,70,1974,,,,,,
11469,af6c5966-dfe7-460b-9853-62ed9f18aed4,dislike,20/05/2021,20/05/2021 06:42,2021,5,photo,technology,negative,10,2138,,,,,,
11470,af6c5966-dfe7-460b-9853-62ed9f18aed4,want,06/09/2020,06/09/2020 06:42,2020,9,photo,technology,positive,70,2022,,,,,,
11471,af6c5966-dfe7-460b-9853-62ed9f18aed4,cherish,13/06/2021,13/06/2021 20:33,2021,6,photo,technology,positive,70,2021,,,,,,
11472,af6c5966-dfe7-460b-9853-62ed9f18aed4,love,13/08/2020,13/08/2020 18:40,2020,8,photo,technology,positive,65,2114,,,,,,
11473,af6c5966-dfe7-460b-9853-62ed9f18aed4,dislike,21/07/2020,21/07/2020 15:37,2020,7,photo,technology,negative,10,2070,,,,,,
11474,af6c5966-dfe7-460b-9853-62ed9f18aed4,disgust,19/03/2021,19/03/2021 06:22,2021,3,photo,technology,negative,0,2012,,,,,,
11475,af6c5966-dfe7-460b-9853-62ed9f18aed4,intrigued,05/06/2021,05/06/2021 09:29,2021,6,photo,technology,positive,45,2021,,,,,,
11476,af6c5966-dfe7-460b-9853-62ed9f18aed4,intrigued,11/05/2021,11/05/2021 18:02,2021,5,photo,technology,positive,45,2138,,,,,,
11477,af6c5966-dfe7-460b-9853-62ed9f18aed4,indifferent,05/12/2020,05/12/2020 18:02,2020,12,photo,technology,neutral,20,2092,,,,,,
11478,af6c5966-dfe7-460b-9853-62ed9f18aed4,hate,01/04/2021,01/04/2021 06:07,2021,4,photo,technology,negative,5,1974,,,,,,
11479,af6c5966-dfe7-460b-9853-62ed9f18aed4,dislike,08/04/2021,08/04/2021 13:56,2021,4,photo,technology,negative,10,1974,,,,,,
11480,af6c5966-dfe7-460b-9853-62ed9f18aed4,intrigued,23/02/2021,23/02/2021 04:36,2021,2,photo,technology,positive,45,1914,,,,,,
11481,af6c5966-dfe7-460b-9853-62ed9f18aed4,cherish,19/08/2020,19/08/2020 00:21,2020,8,photo,technology,positive,70,2114,,,,,,
11482,af6c5966-dfe7-460b-9853-62ed9f18aed4,worried,15/11/2020,15/11/2020 00:43,2020,11,photo,technology,negative,12,2034,,,,,,
11483,af6c5966-dfe7-460b-9853-62ed9f18aed4,adore,09/11/2020,09/11/2020 11:07,2020,11,photo,technology,positive,72,2034,,,,,,
11485,5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,adore,07/07/2020,07/07/2020 18:38,2020,7,audio,public speaking,positive,72,2070,,,,,,
11486,5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,intrigued,10/03/2021,10/03/2021 22:54,2021,3,audio,public speaking,positive,45,2012,,,,,,
11487,5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,like,16/09/2020,16/09/2020 11:20,2020,9,audio,public speaking,positive,50,2022,,,,,,
11488,5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,indifferent,02/11/2020,02/11/2020 21:06,2020,11,audio,public speaking,neutral,20,2034,,,,,,
11489,5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,cherish,17/04/2021,17/04/2021 10:27,2021,4,audio,public speaking,positive,70,1974,,,,,,
11490,5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,cherish,01/05/2021,01/05/2021 02:47,2021,5,audio,public speaking,positive,70,2138,,,,,,
11491,5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,want,20/02/2021,20/02/2021 18:28,2021,2,audio,public speaking,positive,70,1914,,,,,,
11492,5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,disgust,06/12/2020,06/12/2020 06:03,2020,12,audio,public speaking,negative,0,2092,,,,,,
11493,5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,intrigued,01/04/2021,01/04/2021 13:22,2021,4,audio,public speaking,positive,45,1974,,,,,,
11494,5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,interested,26/05/2021,26/05/2021 17:22,2021,5,audio,public speaking,positive,30,2138,,,,,,
11495,5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,super love,11/08/2020,11/08/2020 11:57,2020,8,audio,public speaking,positive,75,2114,,,,,,
11496,5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,disgust,29/01/2021,29/01/2021 08:16,2021,1,audio,public speaking,negative,0,2126,,,,,,
11497,5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,worried,09/03/2021,09/03/2021 12:37,2021,3,audio,public speaking,negative,12,2012,,,,,,
11498,5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,adore,09/07/2020,09/07/2020 20:54,2020,7,audio,public speaking,positive,72,2070,,,,,,
11499,5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,love,09/12/2020,09/12/2020 07:26,2020,12,audio,public speaking,positive,65,2092,,,,,,
11500,5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,scared,19/05/2021,19/05/2021 00:36,2021,5,audio,public speaking,negative,15,2138,,,,,,
11501,5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,adore,20/10/2020,20/10/2020 05:54,2020,10,audio,public speaking,positive,72,2056,,,,,,
11502,5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,disgust,21/08/2020,21/08/2020 13:13,2020,8,audio,public speaking,negative,0,2114,,,,,,
11503,5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,like,01/10/2020,01/10/2020 00:24,2020,10,audio,public speaking,positive,50,2056,,,,,,
11504,5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,like,11/09/2020,11/09/2020 12:05,2020,9,audio,public speaking,positive,50,2022,,,,,,
11505,5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,love,11/08/2020,11/08/2020 17:47,2020,8,audio,public speaking,positive,65,2114,,,,,,
11506,5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,hate,23/01/2021,23/01/2021 08:17,2021,1,audio,public speaking,negative,5,2126,,,,,,
11507,5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,intrigued,16/09/2020,16/09/2020 13:30,2020,9,audio,public speaking,positive,45,2022,,,,,,
11508,5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,super love,29/03/2021,29/03/2021 09:47,2021,3,audio,public speaking,positive,75,2012,,,,,,
11509,5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,cherish,29/12/2020,29/12/2020 05:26,2020,12,audio,public speaking,positive,70,2092,,,,,,
11510,5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,indifferent,21/09/2020,21/09/2020 11:57,2020,9,audio,public speaking,neutral,20,2022,,,,,,
11511,5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,peeking,06/04/2021,06/04/2021 08:17,2021,4,audio,public speaking,neutral,35,1974,,,,,,
11512,5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,intrigued,07/02/2021,07/02/2021 02:22,2021,2,audio,public speaking,positive,45,1914,,,,,,
11513,5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,heart,27/11/2020,27/11/2020 01:53,2020,11,audio,public speaking,positive,60,2034,,,,,,
11514,5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,dislike,19/12/2020,19/12/2020 02:41,2020,12,audio,public speaking,negative,10,2092,,,,,,
11515,5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,intrigued,23/10/2020,23/10/2020 01:36,2020,10,audio,public speaking,positive,45,2056,,,,,,
11516,5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,intrigued,25/05/2021,25/05/2021 14:14,2021,5,audio,public speaking,positive,45,2138,,,,,,
11517,5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,intrigued,17/08/2020,17/08/2020 05:11,2020,8,audio,public speaking,positive,45,2114,,,,,,
11519,2b7f2d2b-2a0b-4d33-ada9-ee9629742dff,scared,26/02/2021,26/02/2021 06:56,2021,2,photo,healthy eating,negative,15,1914,,,,,,
11520,2b7f2d2b-2a0b-4d33-ada9-ee9629742dff,scared,19/11/2020,19/11/2020 14:54,2020,11,photo,healthy eating,negative,15,2034,,,,,,
11521,2b7f2d2b-2a0b-4d33-ada9-ee9629742dff,cherish,30/05/2021,30/05/2021 06:17,2021,5,photo,healthy eating,positive,70,2138,,,,,,
11522,2b7f2d2b-2a0b-4d33-ada9-ee9629742dff,hate,09/05/2021,09/05/2021 13:40,2021,5,photo,healthy eating,negative,5,2138,,,,,,
11523,2b7f2d2b-2a0b-4d33-ada9-ee9629742dff,indifferent,28/11/2020,28/11/2020 18:15,2020,11,photo,healthy eating,neutral,20,2034,,,,,,
11524,2b7f2d2b-2a0b-4d33-ada9-ee9629742dff,like,18/02/2021,18/02/2021 10:57,2021,2,photo,healthy eating,positive,50,1914,,,,,,
11525,2b7f2d2b-2a0b-4d33-ada9-ee9629742dff,scared,07/10/2020,07/10/2020 14:55,2020,10,photo,healthy eating,negative,15,2056,,,,,,
11526,2b7f2d2b-2a0b-4d33-ada9-ee9629742dff,super love,26/09/2020,26/09/2020 10:00,2020,9,photo,healthy eating,positive,75,2022,,,,,,
11527,2b7f2d2b-2a0b-4d33-ada9-ee9629742dff,cherish,22/02/2021,22/02/2021 23:46,2021,2,photo,healthy eating,positive,70,1914,,,,,,
11528,2b7f2d2b-2a0b-4d33-ada9-ee9629742dff,like,31/07/2020,31/07/2020 17:46,2020,7,photo,healthy eating,positive,50,2070,,,,,,
11529,2b7f2d2b-2a0b-4d33-ada9-ee9629742dff,cherish,04/11/2020,04/11/2020 12:06,2020,11,photo,healthy eating,positive,70,2034,,,,,,
11530,2b7f2d2b-2a0b-4d33-ada9-ee9629742dff,love,29/09/2020,29/09/2020 10:16,2020,9,photo,healthy eating,positive,65,2022,,,,,,
11531,2b7f2d2b-2a0b-4d33-ada9-ee9629742dff,intrigued,18/04/2021,18/04/2021 10:25,2021,4,photo,healthy eating,positive,45,1974,,,,,,
11532,2b7f2d2b-2a0b-4d33-ada9-ee9629742dff,intrigued,16/10/2020,16/10/2020 15:04,2020,10,photo,healthy eating,positive,45,2056,,,,,,
11533,2b7f2d2b-2a0b-4d33-ada9-ee9629742dff,indifferent,15/10/2020,15/10/2020 12:21,2020,10,photo,healthy eating,neutral,20,2056,,,,,,
11534,2b7f2d2b-2a0b-4d33-ada9-ee9629742dff,like,18/12/2020,18/12/2020 18:13,2020,12,photo,healthy eating,positive,50,2092,,,,,,
11535,2b7f2d2b-2a0b-4d33-ada9-ee9629742dff,adore,12/07/2020,12/07/2020 10:54,2020,7,photo,healthy eating,positive,72,2070,,,,,,
11536,2b7f2d2b-2a0b-4d33-ada9-ee9629742dff,hate,07/08/2020,07/08/2020 23:05,2020,8,photo,healthy eating,negative,5,2114,,,,,,
11537,2b7f2d2b-2a0b-4d33-ada9-ee9629742dff,cherish,28/07/2020,28/07/2020 20:32,2020,7,photo,healthy eating,positive,70,2070,,,,,,
11538,2b7f2d2b-2a0b-4d33-ada9-ee9629742dff,indifferent,09/05/2021,09/05/2021 15:19,2021,5,photo,healthy eating,neutral,20,2138,,,,,,
11539,2b7f2d2b-2a0b-4d33-ada9-ee9629742dff,scared,11/06/2021,11/06/2021 04:27,2021,6,photo,healthy eating,negative,15,2021,,,,,,
11540,2b7f2d2b-2a0b-4d33-ada9-ee9629742dff,adore,28/03/2021,28/03/2021 14:13,2021,3,photo,healthy eating,positive,72,2012,,,,,,
11541,2b7f2d2b-2a0b-4d33-ada9-ee9629742dff,dislike,28/09/2020,28/09/2020 07:10,2020,9,photo,healthy eating,negative,10,2022,,,,,,
11542,2b7f2d2b-2a0b-4d33-ada9-ee9629742dff,cherish,14/02/2021,14/02/2021 03:20,2021,2,photo,healthy eating,positive,70,1914,,,,,,
11543,2b7f2d2b-2a0b-4d33-ada9-ee9629742dff,indifferent,22/10/2020,22/10/2020 04:43,2020,10,photo,healthy eating,neutral,20,2056,,,,,,
11544,2b7f2d2b-2a0b-4d33-ada9-ee9629742dff,super love,19/06/2020,19/06/2020 19:46,2020,6,photo,healthy eating,positive,75,2021,,,,,,
11546,57528f91-7b0d-4120-acaf-82ee87f6df7d,adore,20/10/2020,20/10/2020 12:35,2020,10,video,education,positive,72,2056,,,,,,
11547,57528f91-7b0d-4120-acaf-82ee87f6df7d,worried,31/03/2021,31/03/2021 13:32,2021,3,video,education,negative,12,2012,,,,,,
11548,57528f91-7b0d-4120-acaf-82ee87f6df7d,intrigued,10/03/2021,10/03/2021 21:03,2021,3,video,education,positive,45,2012,,,,,,
11549,57528f91-7b0d-4120-acaf-82ee87f6df7d,intrigued,22/02/2021,22/02/2021 21:15,2021,2,video,education,positive,45,1914,,,,,,
11550,57528f91-7b0d-4120-acaf-82ee87f6df7d,scared,27/09/2020,27/09/2020 13:02,2020,9,video,education,negative,15,2022,,,,,,
11551,57528f91-7b0d-4120-acaf-82ee87f6df7d,dislike,21/09/2020,21/09/2020 05:22,2020,9,video,education,negative,10,2022,,,,,,
11552,57528f91-7b0d-4120-acaf-82ee87f6df7d,disgust,01/12/2020,01/12/2020 00:44,2020,12,video,education,negative,0,2092,,,,,,
11553,57528f91-7b0d-4120-acaf-82ee87f6df7d,love,04/10/2020,04/10/2020 21:42,2020,10,video,education,positive,65,2056,,,,,,
11554,57528f91-7b0d-4120-acaf-82ee87f6df7d,super love,08/09/2020,08/09/2020 03:25,2020,9,video,education,positive,75,2022,,,,,,
11555,57528f91-7b0d-4120-acaf-82ee87f6df7d,peeking,11/04/2021,11/04/2021 03:54,2021,4,video,education,neutral,35,1974,,,,,,
11556,57528f91-7b0d-4120-acaf-82ee87f6df7d,scared,14/06/2021,14/06/2021 03:41,2021,6,video,education,negative,15,2021,,,,,,
11557,57528f91-7b0d-4120-acaf-82ee87f6df7d,worried,19/10/2020,19/10/2020 01:26,2020,10,video,education,negative,12,2056,,,,,,
11558,57528f91-7b0d-4120-acaf-82ee87f6df7d,peeking,20/07/2020,20/07/2020 18:14,2020,7,video,education,neutral,35,2070,,,,,,
11559,57528f91-7b0d-4120-acaf-82ee87f6df7d,love,10/01/2021,10/01/2021 22:44,2021,1,video,education,positive,65,2126,,,,,,
11560,57528f91-7b0d-4120-acaf-82ee87f6df7d,like,14/04/2021,14/04/2021 14:42,2021,4,video,education,positive,50,1974,,,,,,
11561,57528f91-7b0d-4120-acaf-82ee87f6df7d,scared,10/02/2021,10/02/2021 17:42,2021,2,video,education,negative,15,1914,,,,,,
11562,57528f91-7b0d-4120-acaf-82ee87f6df7d,scared,18/04/2021,18/04/2021 23:23,2021,4,video,education,negative,15,1974,,,,,,
11563,57528f91-7b0d-4120-acaf-82ee87f6df7d,adore,06/12/2020,06/12/2020 12:19,2020,12,video,education,positive,72,2092,,,,,,
11564,57528f91-7b0d-4120-acaf-82ee87f6df7d,interested,31/10/2020,31/10/2020 10:21,2020,10,video,education,positive,30,2056,,,,,,
11565,57528f91-7b0d-4120-acaf-82ee87f6df7d,intrigued,21/04/2021,21/04/2021 20:15,2021,4,video,education,positive,45,1974,,,,,,
11566,57528f91-7b0d-4120-acaf-82ee87f6df7d,cherish,27/01/2021,27/01/2021 19:20,2021,1,video,education,positive,70,2126,,,,,,
11567,57528f91-7b0d-4120-acaf-82ee87f6df7d,worried,01/08/2020,01/08/2020 14:48,2020,8,video,education,negative,12,2114,,,,,,
11568,57528f91-7b0d-4120-acaf-82ee87f6df7d,indifferent,29/09/2020,29/09/2020 07:22,2020,9,video,education,neutral,20,2022,,,,,,
11569,57528f91-7b0d-4120-acaf-82ee87f6df7d,want,16/11/2020,16/11/2020 10:44,2020,11,video,education,positive,70,2034,,,,,,
11570,57528f91-7b0d-4120-acaf-82ee87f6df7d,cherish,17/05/2021,17/05/2021 09:03,2021,5,video,education,positive,70,2138,,,,,,
11571,57528f91-7b0d-4120-acaf-82ee87f6df7d,like,07/07/2020,07/07/2020 14:07,2020,7,video,education,positive,50,2070,,,,,,
11572,57528f91-7b0d-4120-acaf-82ee87f6df7d,worried,11/01/2021,11/01/2021 13:44,2021,1,video,education,negative,12,2126,,,,,,
11573,57528f91-7b0d-4120-acaf-82ee87f6df7d,dislike,10/09/2020,10/09/2020 00:31,2020,9,video,education,negative,10,2022,,,,,,
11574,57528f91-7b0d-4120-acaf-82ee87f6df7d,interested,30/04/2021,30/04/2021 11:41,2021,4,video,education,positive,30,1974,,,,,,
11575,57528f91-7b0d-4120-acaf-82ee87f6df7d,cherish,11/10/2020,11/10/2020 00:50,2020,10,video,education,positive,70,2056,,,,,,
11577,a82b8250-08aa-47a5-97c4-19f30f236179,interested,10/11/2020,10/11/2020 15:32,2020,11,audio,culture,positive,30,2034,,,,,,
11578,a82b8250-08aa-47a5-97c4-19f30f236179,heart,20/09/2020,20/09/2020 17:35,2020,9,audio,culture,positive,60,2022,,,,,,
11579,a82b8250-08aa-47a5-97c4-19f30f236179,peeking,27/06/2020,27/06/2020 13:33,2020,6,audio,culture,neutral,35,2021,,,,,,
11580,a82b8250-08aa-47a5-97c4-19f30f236179,interested,25/07/2020,25/07/2020 09:43,2020,7,audio,culture,positive,30,2070,,,,,,
11581,a82b8250-08aa-47a5-97c4-19f30f236179,intrigued,16/05/2021,16/05/2021 18:23,2021,5,audio,culture,positive,45,2138,,,,,,
11582,a82b8250-08aa-47a5-97c4-19f30f236179,cherish,12/03/2021,12/03/2021 07:14,2021,3,audio,culture,positive,70,2012,,,,,,
11583,a82b8250-08aa-47a5-97c4-19f30f236179,scared,15/03/2021,15/03/2021 12:37,2021,3,audio,culture,negative,15,2012,,,,,,
11584,a82b8250-08aa-47a5-97c4-19f30f236179,scared,23/10/2020,23/10/2020 08:31,2020,10,audio,culture,negative,15,2056,,,,,,
11585,a82b8250-08aa-47a5-97c4-19f30f236179,cherish,01/06/2021,01/06/2021 08:40,2021,6,audio,culture,positive,70,2021,,,,,,
11586,a82b8250-08aa-47a5-97c4-19f30f236179,interested,20/09/2020,20/09/2020 07:21,2020,9,audio,culture,positive,30,2022,,,,,,
11587,a82b8250-08aa-47a5-97c4-19f30f236179,cherish,04/08/2020,04/08/2020 00:47,2020,8,audio,culture,positive,70,2114,,,,,,
11588,a82b8250-08aa-47a5-97c4-19f30f236179,interested,13/08/2020,13/08/2020 05:28,2020,8,audio,culture,positive,30,2114,,,,,,
11589,a82b8250-08aa-47a5-97c4-19f30f236179,cherish,27/11/2020,27/11/2020 13:05,2020,11,audio,culture,positive,70,2034,,,,,,
11590,a82b8250-08aa-47a5-97c4-19f30f236179,cherish,27/08/2020,27/08/2020 06:52,2020,8,audio,culture,positive,70,2114,,,,,,
11591,a82b8250-08aa-47a5-97c4-19f30f236179,indifferent,29/03/2021,29/03/2021 18:07,2021,3,audio,culture,neutral,20,2012,,,,,,
11592,a82b8250-08aa-47a5-97c4-19f30f236179,indifferent,10/08/2020,10/08/2020 23:24,2020,8,audio,culture,neutral,20,2114,,,,,,
11593,a82b8250-08aa-47a5-97c4-19f30f236179,peeking,26/09/2020,26/09/2020 02:33,2020,9,audio,culture,neutral,35,2022,,,,,,
11594,a82b8250-08aa-47a5-97c4-19f30f236179,super love,06/11/2020,06/11/2020 10:51,2020,11,audio,culture,positive,75,2034,,,,,,
11595,a82b8250-08aa-47a5-97c4-19f30f236179,hate,11/08/2020,11/08/2020 00:53,2020,8,audio,culture,negative,5,2114,,,,,,
11596,a82b8250-08aa-47a5-97c4-19f30f236179,peeking,03/01/2021,03/01/2021 16:01,2021,1,audio,culture,neutral,35,2126,,,,,,
11597,a82b8250-08aa-47a5-97c4-19f30f236179,worried,30/03/2021,30/03/2021 00:01,2021,3,audio,culture,negative,12,2012,,,,,,
11598,a82b8250-08aa-47a5-97c4-19f30f236179,worried,18/07/2020,18/07/2020 14:28,2020,7,audio,culture,negative,12,2070,,,,,,
11599,a82b8250-08aa-47a5-97c4-19f30f236179,disgust,08/05/2021,08/05/2021 18:39,2021,5,audio,culture,negative,0,2138,,,,,,
11600,a82b8250-08aa-47a5-97c4-19f30f236179,super love,04/12/2020,04/12/2020 18:08,2020,12,audio,culture,positive,75,2092,,,,,,
11601,a82b8250-08aa-47a5-97c4-19f30f236179,super love,14/11/2020,14/11/2020 02:20,2020,11,audio,culture,positive,75,2034,,,,,,
11602,a82b8250-08aa-47a5-97c4-19f30f236179,love,19/07/2020,19/07/2020 22:30,2020,7,audio,culture,positive,65,2070,,,,,,
11603,a82b8250-08aa-47a5-97c4-19f30f236179,intrigued,14/06/2021,14/06/2021 08:49,2021,6,audio,culture,positive,45,2021,,,,,,
11604,a82b8250-08aa-47a5-97c4-19f30f236179,like,20/04/2021,20/04/2021 22:24,2021,4,audio,culture,positive,50,1974,,,,,,
11605,a82b8250-08aa-47a5-97c4-19f30f236179,intrigued,31/03/2021,31/03/2021 03:04,2021,3,audio,culture,positive,45,2012,,,,,,
11606,a82b8250-08aa-47a5-97c4-19f30f236179,like,14/04/2021,14/04/2021 02:11,2021,4,audio,culture,positive,50,1974,,,,,,
11607,a82b8250-08aa-47a5-97c4-19f30f236179,peeking,23/04/2021,23/04/2021 18:05,2021,4,audio,culture,neutral,35,1974,,,,,,
11608,a82b8250-08aa-47a5-97c4-19f30f236179,heart,04/10/2020,04/10/2020 13:21,2020,10,audio,culture,positive,60,2056,,,,,,
11609,a82b8250-08aa-47a5-97c4-19f30f236179,like,31/07/2020,31/07/2020 23:19,2020,7,audio,culture,positive,50,2070,,,,,,
11610,a82b8250-08aa-47a5-97c4-19f30f236179,disgust,13/06/2021,13/06/2021 14:30,2021,6,audio,culture,negative,0,2021,,,,,,
11611,a82b8250-08aa-47a5-97c4-19f30f236179,cherish,07/12/2020,07/12/2020 23:54,2020,12,audio,culture,positive,70,2092,,,,,,
11612,a82b8250-08aa-47a5-97c4-19f30f236179,super love,24/12/2020,24/12/2020 11:16,2020,12,audio,culture,positive,75,2092,,,,,,
11613,a82b8250-08aa-47a5-97c4-19f30f236179,worried,22/01/2021,22/01/2021 04:13,2021,1,audio,culture,negative,12,2126,,,,,,
11614,a82b8250-08aa-47a5-97c4-19f30f236179,want,06/07/2020,06/07/2020 02:56,2020,7,audio,culture,positive,70,2070,,,,,,
11615,a82b8250-08aa-47a5-97c4-19f30f236179,indifferent,24/08/2020,24/08/2020 04:57,2020,8,audio,culture,neutral,20,2114,,,,,,
11616,a82b8250-08aa-47a5-97c4-19f30f236179,scared,10/03/2021,10/03/2021 11:45,2021,3,audio,culture,negative,15,2012,,,,,,
11617,a82b8250-08aa-47a5-97c4-19f30f236179,peeking,29/01/2021,29/01/2021 17:33,2021,1,audio,culture,neutral,35,2126,,,,,,
11620,4e7535a7-4547-4da5-952e-607442ebed79,love,05/12/2020,05/12/2020 14:40,2020,12,GIF,dogs,positive,65,2092,,,,,,
11621,4e7535a7-4547-4da5-952e-607442ebed79,want,13/05/2021,13/05/2021 17:51,2021,5,GIF,dogs,positive,70,2138,,,,,,
11622,4e7535a7-4547-4da5-952e-607442ebed79,interested,20/01/2021,20/01/2021 02:22,2021,1,GIF,dogs,positive,30,2126,,,,,,
11623,4e7535a7-4547-4da5-952e-607442ebed79,indifferent,31/10/2020,31/10/2020 22:47,2020,10,GIF,dogs,neutral,20,2056,,,,,,
11624,4e7535a7-4547-4da5-952e-607442ebed79,heart,01/01/2021,01/01/2021 06:33,2021,1,GIF,dogs,positive,60,2126,,,,,,
11625,4e7535a7-4547-4da5-952e-607442ebed79,indifferent,19/11/2020,19/11/2020 05:31,2020,11,GIF,dogs,neutral,20,2034,,,,,,
11626,4e7535a7-4547-4da5-952e-607442ebed79,worried,27/08/2020,27/08/2020 02:50,2020,8,GIF,dogs,negative,12,2114,,,,,,
11627,4e7535a7-4547-4da5-952e-607442ebed79,like,23/11/2020,23/11/2020 15:48,2020,11,GIF,dogs,positive,50,2034,,,,,,
11628,4e7535a7-4547-4da5-952e-607442ebed79,cherish,11/12/2020,11/12/2020 11:24,2020,12,GIF,dogs,positive,70,2092,,,,,,
11629,4e7535a7-4547-4da5-952e-607442ebed79,dislike,01/08/2020,01/08/2020 16:23,2020,8,GIF,dogs,negative,10,2114,,,,,,
11630,4e7535a7-4547-4da5-952e-607442ebed79,adore,04/01/2021,04/01/2021 06:58,2021,1,GIF,dogs,positive,72,2126,,,,,,
11631,4e7535a7-4547-4da5-952e-607442ebed79,cherish,22/05/2021,22/05/2021 23:28,2021,5,GIF,dogs,positive,70,2138,,,,,,
11632,4e7535a7-4547-4da5-952e-607442ebed79,hate,28/10/2020,28/10/2020 18:45,2020,10,GIF,dogs,negative,5,2056,,,,,,
11633,4e7535a7-4547-4da5-952e-607442ebed79,scared,10/08/2020,10/08/2020 18:01,2020,8,GIF,dogs,negative,15,2114,,,,,,
11634,4e7535a7-4547-4da5-952e-607442ebed79,peeking,31/10/2020,31/10/2020 18:16,2020,10,GIF,dogs,neutral,35,2056,,,,,,
11635,4e7535a7-4547-4da5-952e-607442ebed79,scared,16/02/2021,16/02/2021 03:17,2021,2,GIF,dogs,negative,15,1914,,,,,,
11636,4e7535a7-4547-4da5-952e-607442ebed79,love,11/08/2020,11/08/2020 23:48,2020,8,GIF,dogs,positive,65,2114,,,,,,
11637,4e7535a7-4547-4da5-952e-607442ebed79,heart,13/09/2020,13/09/2020 08:55,2020,9,GIF,dogs,positive,60,2022,,,,,,
11638,4e7535a7-4547-4da5-952e-607442ebed79,peeking,17/02/2021,17/02/2021 09:12,2021,2,GIF,dogs,neutral,35,1914,,,,,,
11639,4e7535a7-4547-4da5-952e-607442ebed79,dislike,14/05/2021,14/05/2021 08:46,2021,5,GIF,dogs,negative,10,2138,,,,,,
11640,4e7535a7-4547-4da5-952e-607442ebed79,love,01/09/2020,01/09/2020 18:08,2020,9,GIF,dogs,positive,65,2022,,,,,,
11641,4e7535a7-4547-4da5-952e-607442ebed79,intrigued,13/08/2020,13/08/2020 08:34,2020,8,GIF,dogs,positive,45,2114,,,,,,
11642,4e7535a7-4547-4da5-952e-607442ebed79,indifferent,02/08/2020,02/08/2020 18:10,2020,8,GIF,dogs,neutral,20,2114,,,,,,
11643,4e7535a7-4547-4da5-952e-607442ebed79,like,25/08/2020,25/08/2020 22:20,2020,8,GIF,dogs,positive,50,2114,,,,,,
11644,4e7535a7-4547-4da5-952e-607442ebed79,adore,21/06/2020,21/06/2020 22:45,2020,6,GIF,dogs,positive,72,2021,,,,,,
11645,4e7535a7-4547-4da5-952e-607442ebed79,adore,04/06/2021,04/06/2021 23:08,2021,6,GIF,dogs,positive,72,2021,,,,,,
